external_source,paper,method_or_table,band_um,flux_mjy,flux_regime,model_label,observed_euclidean_jy15_deg2,model_euclidean_jy15_deg2,log10_model_over_obs,sigma_log,chi2_log
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,250,191.0,100-300 mJy,MBB 35 K,0.0252687301851443,0.9794581608674819,1.5884024710195375,0.3637639132534709,19.066978707215473
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,350,19.5,10-30 mJy,MBB 35 K,4.831550557897798,3.727327314706285,-0.1126889964710438,0.1028477600462272,1.2005309141050169
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,350,41.8,30-100 mJy,MBB 35 K,2.523136257402593,1.674796996348601,-0.17797853109969322,0.11565135849758569,2.368283880875462
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,350,89.3,30-100 mJy,MBB 35 K,0.3069931232350126,0.6897375545583406,0.3515552257060077,0.1981983630636853,3.146204799477708
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,350,191.0,100-300 mJy,MBB 35 K,0.1454063651432898,0.2383363785044275,0.21460691788190633,0.43385238075369364,0.2446828130636951
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,500,15.5,10-30 mJy,MBB 35 K,2.7341934931185707,1.1348627216877927,-0.3818859150148614,0.11944889794594955,10.221225904480534
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,500,33.2,30-100 mJy,MBB 35 K,0.6513961828025355,0.4829391826700153,-0.12995276648754311,0.14728477203763574,0.7784941706945083
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,500,71.0,30-100 mJy,MBB 35 K,0.0950924138539357,0.3282348562090016,0.5380388263558107,0.23838275122936264,5.094218607373401
Oliver et al. / Table 2,Oliver et al.,Table 2,250,23.8,10-30 mJy,MBB 35 K,5.323866093160368,6.776441801621428,0.10477458932443451,0.1957826406049518,0.286393773044652
Oliver et al. / Table 2,Oliver et al.,Table 2,250,37.5,30-100 mJy,MBB 35 K,5.309001872093681,4.344512605182926,-0.0870718168606881,0.15453546887206068,0.31746720244346527
Oliver et al. / Table 2,Oliver et al.,Table 2,250,58.9,30-100 mJy,MBB 35 K,3.077685356582988,2.1791588214786874,-0.1499353345417786,0.206729759929791,0.5260196711368386
Oliver et al. / Table 2,Oliver et al.,Table 2,250,85.9,30-100 mJy,MBB 35 K,2.042205016169377,1.5416235801803164,-0.12212099406659485,0.2281686975983243,0.2864629993205588
Oliver et al. / Table 2,Oliver et al.,Table 2,250,166.2,100-300 mJy,MBB 35 K,0.7203632993618143,0.9076545251397212,0.10036899864627943,0.2561389267557825,0.1535493603978759
Oliver et al. / Table 2,Oliver et al.,Table 2,350,23.8,10-30 mJy,MBB 35 K,2.9281263512382023,3.1084392550635997,0.025952571848814165,0.26303881277233626,0.009734667735784047
Oliver et al. / Table 2,Oliver et al.,Table 2,350,37.5,30-100 mJy,MBB 35 K,2.903360398801232,1.8041605037902115,-0.2066257777241895,0.19251665353221042,1.1519467260613487
Oliver et al. / Table 2,Oliver et al.,Table 2,350,58.9,30-100 mJy,MBB 35 K,1.3593110324908195,1.0073401267404207,-0.13014270761583244,0.2769303369763721,0.2208506122987946
Oliver et al. / Table 2,Oliver et al.,Table 2,350,85.9,30-100 mJy,MBB 35 K,0.724653392834295,0.6852174879751793,-0.024301891511552154,0.2891902141283463,0.007061760264070749
Oliver et al. / Table 2,Oliver et al.,Table 2,350,166.2,100-300 mJy,MBB 35 K,0.2126786883830118,0.3339251687935157,0.1959251808731094,0.33160131221491623,0.3490985394201151
Oliver et al. / Table 2,Oliver et al.,Table 2,500,23.8,10-30 mJy,MBB 35 K,0.9582958967688664,0.8106751083282695,-0.07265279032271918,0.3983722031949032,0.033260329106257217
Oliver et al. / Table 2,Oliver et al.,Table 2,500,37.5,30-100 mJy,MBB 35 K,0.9124846967661014,0.3936929981474249,-0.3650678987525582,0.2710365557559136,1.814226693579061
Oliver et al. / Table 2,Oliver et al.,Table 2,500,58.9,30-100 mJy,MBB 35 K,0.4103580475443983,0.2828596111003328,-0.16159201487217972,0.40157620259150373,0.16192125270263386
Oliver et al. / Table 2,Oliver et al.,Table 2,500,85.9,30-100 mJy,MBB 35 K,0.1515184366835344,0.20681207213266228,0.13511040522858198,0.37126655983864537,0.13243596040856462
Oliver et al. / Table 2,Oliver et al.,Table 2,500,166.2,100-300 mJy,MBB 35 K,0.0445939185319218,0.24529300245750413,0.7404095230334988,0.4400042688524063,2.831588970185695
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,10.7,10-30 mJy,MBB 35 K,2.5697550249959176,9.167698781277794,0.552368611482244,0.09878414558738934,31.266803743371693
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,12.3,10-30 mJy,MBB 35 K,3.094552617535474,9.402030088119028,0.4826237651507504,0.09588144404796277,25.336596462444017
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,14.1,10-30 mJy,MBB 35 K,3.7703932763566073,9.144015154278279,0.3847502848530939,0.09339095535316282,16.972595613003207
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,16.1,10-30 mJy,MBB 35 K,6.604377338859135,8.900206274106012,0.12956819354566584,0.08829678219128247,2.153312462858887
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,18.4,10-30 mJy,MBB 35 K,5.841070414614741,8.32424911430003,0.15385262684869583,0.0895631705697584,2.950875676989673
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,21.1,10-30 mJy,MBB 35 K,6.066960714634062,7.461177810169436,0.08983620718222518,0.0900235043416946,0.995843256234523
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,24.2,10-30 mJy,MBB 35 K,9.714824156609186,6.6867506359279005,-0.16221981637273686,0.08771318389545255,3.4204091493558035
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,27.7,10-30 mJy,MBB 35 K,8.074446365978476,5.907725232079537,-0.13569246600491436,0.0903566373867165,2.2552326465426678
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,31.7,30-100 mJy,MBB 35 K,6.621331152421351,5.2118995377633075,-0.10394927292472089,0.09422513819622072,1.2170525925539821
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,36.3,30-100 mJy,MBB 35 K,7.0448875060183465,4.530399630134703,-0.19173754944903332,0.0961936786122602,3.9730248228751406
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,41.6,30-100 mJy,MBB 35 K,6.452659973174515,3.800947186557656,-0.22984694509398773,0.1009224164701664,5.186832106913661
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,47.6,30-100 mJy,MBB 35 K,3.874620698369786,3.1953190421806785,-0.08371496660750954,0.11604548491163252,0.5204148988898819
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,54.5,30-100 mJy,MBB 35 K,4.821240731755657,2.530215891346467,-0.2800012379475462,0.11848279076135375,5.584822218359506
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,62.4,30-100 mJy,MBB 35 K,3.782049023180632,1.9501149670503508,-0.2876669383925336,0.13526383308680817,4.522895170288393
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,71.4,30-100 mJy,MBB 35 K,2.714825725136257,1.5336104646468838,-0.2480268925207452,0.16149661065835225,2.3586892073633567
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,81.8,30-100 mJy,MBB 35 K,2.1318457269627262,1.5394998631337926,-0.14137611873057568,0.1918783969978112,0.5428751295020952
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,93.7,30-100 mJy,MBB 35 K,1.5267101769749332,1.5454049769533753,0.005285705961821041,0.24518191298358083,0.00046476042676286337
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,10.8,10-30 mJy,MBB 35 K,1.1911980597180911,5.209382742304671,0.6408022896225333,0.12121597119140984,27.946563957493026
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,12.6,10-30 mJy,MBB 35 K,1.651070252593246,5.034064088142208,0.4841531874362276,0.11140503251577069,18.886695188620116
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,14.7,10-30 mJy,MBB 35 K,3.8949460089472177,4.590021648577931,0.07131329193049174,0.09413472360837354,0.5739066613125909
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,17.2,10-30 mJy,MBB 35 K,4.143666160183844,4.177854817467552,0.003568585306581995,0.09350909357611079,0.0014564127475062071
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,20.0,10-30 mJy,MBB 35 K,5.516154430834284,3.6423260685608967,-0.1802575940883071,0.09137200892967788,3.8918921188175677
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,23.3,10-30 mJy,MBB 35 K,4.553062226316941,3.169161376207358,-0.15735923144239705,0.09466745354613319,2.7630138452090534
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,27.2,10-30 mJy,MBB 35 K,6.283988793927678,2.6361778752369487,-0.37726069111438854,0.0937618281762076,16.18940839250735
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,31.7,30-100 mJy,MBB 35 K,6.6296154022301605,2.152272871310962,-0.4885910032281953,0.0963642569287388,25.707448693616907
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,37.0,30-100 mJy,MBB 35 K,5.725090917291388,1.8208355176965996,-0.4975116716190648,0.10234338215531136,23.63126755709005
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,43.1,30-100 mJy,MBB 35 K,3.9293352785023976,1.6400071099962525,-0.3794733565823245,0.11381464611826764,11.116453939436866
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,50.3,30-100 mJy,MBB 35 K,2.497316003411896,1.4456640310441518,-0.23740612458492213,0.13358464283581697,3.158426465235857
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,58.6,30-100 mJy,MBB 35 K,2.022512895183652,1.0191825105544141,-0.29763933683248034,0.1573493013523892,3.578088009028491
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,68.3,30-100 mJy,MBB 35 K,1.6978858968616426,0.717783986389142,-0.37391473588166424,0.18867645274523023,3.9274417874920693
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,79.7,30-100 mJy,MBB 35 K,1.2788569821136484,0.6765777822514334,-0.2765042467787502,0.22728724761647714,1.4799719112932987
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,92.9,30-100 mJy,MBB 35 K,0.8011640193009352,0.6943702901811658,-0.062130306130260035,0.2936412113345832,0.04476854430119983
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,11.0,10-30 mJy,MBB 35 K,0.7099409429178659,1.574118389060312,0.3458151693928096,0.13885148110162268,6.20278955079025
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,13.1,10-30 mJy,MBB 35 K,0.9755185792305604,1.3673984301717066,0.14665953181574817,0.1242109759306277,1.394121549702923
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,15.6,10-30 mJy,MBB 35 K,1.2297294541776769,1.1268050005565344,-0.03796080963716732,0.11771747527482558,0.10398939583928295
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,18.7,10-30 mJy,MBB 35 K,1.7822696507281353,0.9550673204484045,-0.27093942674282656,0.11006685304756443,6.059423626138166
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,22.3,10-30 mJy,MBB 35 K,1.4991602299363296,0.8473502920891407,-0.24778506913650628,0.11653672696861236,4.520897223137882
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,26.6,10-30 mJy,MBB 35 K,2.342901440115107,0.6947133574956926,-0.5279483700347225,0.11299862506534718,21.82913810504635
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,31.7,30-100 mJy,MBB 35 K,1.5055179100221612,0.5209939608572282,-0.46085323718679416,0.13281881328350156,12.039434652375384
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,37.9,30-100 mJy,MBB 35 K,1.5072518227728426,0.3866427864699954,-0.5908759057154482,0.15011471697999781,15.49337449435011
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,45.2,30-100 mJy,MBB 35 K,1.6431713167290312,0.28643376237286383,-0.758658637667294,0.1725520122622735,19.330930394160337
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,54.0,30-100 mJy,MBB 35 K,0.6356716800970146,0.26231238677423324,-0.38441406444910897,0.24024725838186659,2.5602457665466525
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,64.5,30-100 mJy,MBB 35 K,0.6792121558363464,0.30606875339301265,-0.3461864551900227,0.2576068930981469,1.8059477620295776
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,77.0,30-100 mJy,MBB 35 K,0.1752215163049658,0.2696224362044836,0.18716859425011068,0.4774422506922126,0.15368244439945042
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,11.1,10-30 mJy,MBB 35 K,5.598900600436245,9.247102079018772,0.21790289448766786,0.09626932217370554,5.123304520852058
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,13.6,10-30 mJy,MBB 35 K,6.765245910727903,9.211527206147867,0.13404805168157718,0.09805735879757967,1.8687905520370744
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,16.6,10-30 mJy,MBB 35 K,8.97608099633278,8.844920621517769,-0.006392823118178237,0.0984742530585108,0.004214441072243689
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,20.2,10-30 mJy,MBB 35 K,10.263703870685983,7.725763790381359,-0.12336268747057355,0.10161960231734135,1.4737121428128999
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,24.7,10-30 mJy,MBB 35 K,6.3703954460032985,6.571610895315247,0.013505448719441926,0.12184201251778544,0.012286379024609653
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,30.1,30-100 mJy,MBB 35 K,6.353152646982634,5.46881603873574,-0.06509597551451796,0.1337601669583047,0.23683979412961875
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,36.8,30-100 mJy,MBB 35 K,8.572271982396323,4.451260703610076,-0.2846129109534815,0.13473590639518596,4.46213286537697
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,44.9,30-100 mJy,MBB 35 K,6.123409207517356,3.4449579363446516,-0.24980935944318372,0.1688316955593814,2.189321023003456
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,54.9,30-100 mJy,MBB 35 K,3.6720418919985143,2.4948695843437814,-0.16785977870363733,0.23600009249588347,0.5059049701881956
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,67.0,30-100 mJy,MBB 35 K,2.4773760067790604,1.7007214210589432,-0.16335874536092693,0.3239452314625239,0.2542972101644258
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,81.8,30-100 mJy,MBB 35 K,3.342598469369057,1.5394998631337926,-0.3367045553434074,0.32714755187763667,1.0592796638409487
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,99.9,30-100 mJy,MBB 35 K,2.2550498607472518,1.548198483385108,-0.16332951119218808,0.45109754154415915,0.13109568712178377
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,11.0,10-30 mJy,MBB 35 K,3.795535011241487,5.201306982465189,0.13683948484950692,0.10532398286614063,1.6879839528540856
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,13.1,10-30 mJy,MBB 35 K,4.3469192659581575,4.91806725818532,0.05361288949644849,0.10847089326583402,0.24429354716764473
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,15.6,10-30 mJy,MBB 35 K,5.354707888048621,4.429503743029919,-0.08238071101574918,0.11013598329974476,0.559490355852887
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,18.7,10-30 mJy,MBB 35 K,7.395137881655979,3.8723493182885025,-0.2809717483912231,0.10914990584033603,6.626414170740287
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,22.3,10-30 mJy,MBB 35 K,6.162518572893834,3.29839896619537,-0.271455055510726,0.12255425302829641,4.906130477297529
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,26.6,10-30 mJy,MBB 35 K,5.2420998877404825,2.7152328826577126,-0.28569820763004034,0.1401369815070024,4.156325139962051
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,31.7,30-100 mJy,MBB 35 K,5.469916757482782,2.152272871310962,-0.4050833856034581,0.1523397395760653,7.0707005428472405
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,37.9,30-100 mJy,MBB 35 K,4.756315332091256,1.7910879272716642,-0.42415373300570375,0.17801295523090122,5.677319912802419
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,45.2,30-100 mJy,MBB 35 K,3.877414224468106,1.5873937060157493,-0.3878575451953395,0.21595741502264365,3.22558319690459
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,54.0,30-100 mJy,MBB 35 K,2.022898209128248,1.2288907375792042,-0.216460759051809,0.323975060646267,0.4464113154580108
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,11.2,10-30 mJy,MBB 35 K,2.3298970944849966,1.558600863325198,-0.17460182732468746,0.11497285583182562,2.3062529080318037
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,13.8,10-30 mJy,MBB 35 K,3.079332716723938,1.2907596806106225,-0.3776112253163869,0.11686634689437954,10.440248956546263
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,17.0,10-30 mJy,MBB 35 K,3.1614045869228558,1.0244552596974528,-0.4893870825616065,0.1275993862350711,14.709836075189434
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,20.9,10-30 mJy,MBB 35 K,1.6486620404395218,0.8855273369713607,-0.2699296658877208,0.17718407612755924,2.320875571795409
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,25.8,10-30 mJy,MBB 35 K,1.6925878301234498,0.7304028636511964,-0.36498874668469666,0.2004761948425481,3.314616805195774
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,31.8,30-100 mJy,MBB 35 K,2.3168927488548867,0.5183088859302323,-0.6503172758713918,0.20586825186943639,9.978650899129944
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,39.2,30-100 mJy,MBB 35 K,2.114410270969764,0.3650605247994218,-0.7628243859682742,0.24977955077018324,9.326858238722632
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,10.0,10-30 mJy,MBB 35 K,8.146172,9.02310222169028,0.04440230183549965,0.11692333354742922,0.14421438816086743
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,19.952623,10-30 mJy,MBB 35 K,8.279423,7.802242811414589,-0.0257806097461738,0.11379871200029207,0.05132295768015715
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,44.668359,30-100 mJy,MBB 35 K,3.873282,3.467988721713438,-0.04800144115418736,0.11803181359872128,0.16539043612138596
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,100.0,100-300 mJy,MBB 35 K,1.063676,1.5482421450484418,0.1630295250578571,0.14591020322787143,1.2484213925546994
