band_um,model,flux_mjy,bin_min_mjy,bin_max_mjy,N_bin,euclidean_jy15_deg2,euclidean_err_jy15_deg2
350,aless_faint,838.10609719326,702.4218301525182,1000.0,0,,
350,hybrid25,5.9658317923524695,5.000000000000001,7.118229794928693,5730,3.718168474542553,0.0491192529778633
350,hybrid25,8.493232323171238,7.118229794928693,10.133839082682117,4105,4.524708477988736,0.07062102596501667
350,hybrid25,12.091355875609787,10.133839082682117,14.426999059072134,2564,4.8006325147155104,0.09480679207861133
350,hybrid25,17.21380993097034,14.426999059072134,20.5389389107391,1355,4.3094588313458475,0.11707201372588472
350,hybrid25,24.5063709469745,20.5389389107391,29.240177382128667,664,3.58719115390851,0.13921001499575988
350,hybrid25,34.888395968065744,29.240177382128667,41.62766037009365,261,2.395134726168042,0.14825511765179164
350,hybrid25,49.66872393543112,41.62766037009365,59.26305046791458,98,1.5276311847622592,0.15431405284249047
350,hybrid25,70.71067811865476,59.26305046791458,84.36960231581453,34,0.9002732712539663,0.15439559226167332
350,hybrid25,100.66697116076413,84.36960231581453,120.11244339814311,21,0.9445342999360453,0.20611428218757383
350,hybrid25,143.3141266963557,120.11244339814311,170.99759466766963,9,0.6876127925623483,0.22920426418744944
350,hybrid25,204.02857733683695,170.99759466766963,243.4400346449093,1,0.12977900434703463,0.1297790043470346
350,hybrid25,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,hybrid25,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,hybrid25,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,hybrid25,838.10609719326,702.4218301525182,1000.0,1,1.0804792632254527,1.0804792632254527
350,hybrid50,5.9658317923524695,5.000000000000001,7.118229794928693,5294,3.4352502450660167,0.047213523300404917
350,hybrid50,8.493232323171238,7.118229794928693,10.133839082682117,3562,3.9261904016067914,0.06578462440327684
350,hybrid50,12.091355875609787,10.133839082682117,14.426999059072134,1950,3.6510270685238866,0.08267948201459728
350,hybrid50,17.21380993097034,14.426999059072134,20.5389389107391,987,3.139067060175905,0.09991760540865254
350,hybrid50,24.5063709469745,20.5389389107391,29.240177382128667,427,2.3068232269863462,0.11163500035126919
350,hybrid50,34.888395968065744,29.240177382128667,41.62766037009365,141,1.293923357814919,0.10896800414966748
350,hybrid50,49.66872393543112,41.62766037009365,59.26305046791458,53,0.826167885636732,0.11348288668735754
350,hybrid50,70.71067811865476,59.26305046791458,84.36960231581453,27,0.7149228918781497,0.13758697469189182
350,hybrid50,100.66697116076413,84.36960231581453,120.11244339814311,13,0.5847117094842186,0.1621698499930426
350,hybrid50,143.3141266963557,120.11244339814311,170.99759466766963,5,0.3820071069790824,0.17083877181865254
350,hybrid50,204.02857733683695,170.99759466766963,243.4400346449093,0,,
350,hybrid50,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,hybrid50,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,hybrid50,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,hybrid50,838.10609719326,702.4218301525182,1000.0,1,1.0804792632254527,1.0804792632254527
350,hybrid75,5.9658317923524695,5.000000000000001,7.118229794928693,4571,2.9660991443514853,0.043871254469671155
